patent_id,founding_year,founding_score,VC_backed_assignee,VC_score,initassignee_id,initassignee_organization,same_as20220630pv,assignee_organization_20220630pv,assignee_id_20220630pv,initassignee_idxwalk20220630pv,Found in OC,company_number,gvkey,CUSIP,first_year_publicly_listed,UO_DISCERN,SUB_DISCERN,univ_hospital_gov,is_US_assignee,cpc_sections,grant_year,patent_abstract,topK_topics,topK_scores,super_topics,main_super_topic,top5_similarities,sim1,sim2,sim3,sim4,sim5,sim_mean,sim_variance,sim_std,sim_min,sim_max,topK_1,topK_2,topK_3,topK_4,topK_5,topK_mean,topK_variance,topK_std
8138152,1975.0,10.0,0.0,,OR0002544,GENENTECH INC,1,"GENENTECH, INC.",10bbe402-90dc-4510-80a6-a37494151a24,10bbe402-90dc-4510-80a6-a37494151a24,1.0,0767119,5020.0,368710406,1999.0,1.0,0.0,0.0,1.0,C  A,2012.0,"The present invention relates to methods for the treatment and repair of cartilage, including cartilage damaged by injury or degenerative cartilagenous disorders, including arthritis, comprising the administration of WISP polypeptide. Optionally, the administration may be in combination with one or more cartilage agents (e.g., peptide growth factor, catabolism antagonist, osteo-, synovial, anti-inflammatory factor). Alternatively, the method provides for the treatment and repair of cartilage damaged by injury or degenerative cartilagenous disorders comprising the administration of WISP polypeptide in combination with standard surgical techniques. Alternatively, the method provides for the treatment and repair of cartilage damaged by injury or degenerative cartilagenous disorders comprising the administration of chondrocytes previously treated with an effective amount of WISP polypeptide.","[355, 853, 2696, 456, 3020]","[0.6133050322532654, 0.5737383365631104, 0.5519028902053833, 0.4879138469696045, 0.47734764218330383]","[148, 78, 78, 78, 78]",148,"[0.34843916, 0.56084585, 0.56084585, 0.56084585, 0.56084585]",0.34843916,0.56084585,0.56084585,0.56084585,0.56084585,0.51836455,0.009023321,0.09499116,0.34843916,0.56084585,0.6133050322532654,0.5737383365631104,0.5519028902053833,0.4879138469696045,0.4773476421833038,0.5408415496349335,0.003322081537874,0.0576375011418265
10829680,2011.0,8.0,0.0,,OR0023726,CNPC USA CORPORATION,1,CNPC USA CORPORATION,38d726ef-0cf1-4236-9142-8c4d05b15c6e,38d726ef-0cf1-4236-9142-8c4d05b15c6e,1.0,4943555,,,,0.0,0.0,0.0,1.0,C,2020.0,"An emulsifying composition for an oil based drilling fluid includes oleyl alcohol and a mixture of polymeric amides. The polymeric amides can be 1,3-dihydroxypropan-2-yl (E)-12-hydroxyoctadec-9-enoate, (9E,9′E)-N,N′-(azanediylbis(ethane-2,1-diyl))bis(12-hydroxyoctadec-9-enamide, (E)-12-hydroxy-N,N-bis(2-((E)-12-hydroxyoctadec-9-enamido(ethyl)octadec-9-enamide, (Z)-4-(bis(2-((E)-12-hydroxyoctadec-9-enamido)ethy)amino)-4-oxobut-2-enoic acid, 1,3-dihydroxypropan-2-yl(Z)-4-(bis(2-((E)-12-hydroxyoctadec-9-enamido)ethy)amino)-4-oxobut-2-enoate, and N1,N1,N4,N4-tetrakis(2-((E)-12-hydroxyoctadec-9-enamido)ethyl)maleamide. The method of forming the emulsifying composition includes reacting a fatty oil with diethylenetriamine and then maleic acid, and adding oleyl alcohol. The high density emulsifying composition is stable at high temperatures of drilling operations at greater depths in the wellbore.","[76, 66, 774, 232, 1042]","[0.6601979732513428, 0.6455090641975403, 0.6276296377182007, 0.5670078992843628, 0.5603780746459961]","[91, 34, 96, 73, 34]",91,"[0.49971467, 0.52460814, 0.4892652, 0.47437832, 0.52460814]",0.49971467,0.52460814,0.4892652,0.47437832,0.52460814,0.5025149,0.00048782126,0.022086676,0.47437832,0.52460814,0.6601979732513428,0.6455090641975403,0.6276296377182007,0.5670078992843628,0.5603780746459961,0.6121445298194885,0.0020947988609627,0.0457689726885228
7396799,1879.0,10.0,0.0,,OR0000075,CHEVRON USA INC,1,CHEVRON U.S.A. INC.,aa68ae50-5530-4928-9a73-f9ce84ef1d64,aa68ae50-5530-4928-9a73-f9ce84ef1d64,1.0,C0484301,2991.0,166764100,1950.0,1.0,0.0,0.0,1.0,C  B  Y,2008.0,"The instant invention is directed to the preparation of a slurry catalyst composition. The slurry catalyst composition is prepared in a series of steps, involving mixing a Group VIB metal oxide, particularly molybdenum and aqueous ammonia to form an aqueous mixture and sulfiding the mixture to form a slurry. The slurry is then promoted with a Group VIII metal. Subsequent steps involve mixing the slurry with a hydrocarbon oil, and combining the resulting mixture with hydrogen gas (under conditions which maintain the water in a liquid phase) to produce the active slurry catalyst.","[1142, 1499, 762, 1257, 18]","[0.852668046951294, 0.776633620262146, 0.7291879653930664, 0.7140488624572754, 0.7011839151382446]","[5, 158, 34, 136, 5]",5,"[0.729192, 0.63484436, 0.5843644, 0.5413038, 0.729192]",0.729192,0.63484436,0.5843644,0.5413038,0.729192,0.64377934,0.007175463,0.0847081,0.5413038,0.729192,0.852668046951294,0.776633620262146,0.7291879653930664,0.7140488624572754,0.7011839151382446,0.7547444820404052,0.0038115405650572,0.0617376754102162
8784849,1990.0,10.0,0.0,,OR0021654,NEKTAR THERAPEUTICS,1,NEKTAR THERAPEUTICS,edd1a7b6-3d45-4d87-a169-ced293aceb7e,edd1a7b6-3d45-4d87-a169-ced293aceb7e,1.0,919-561,30137.0,640268108,1993.0,1.0,0.0,0.0,1.0,A  C,2014.0,"Isolatable, hydroxyapatite-targeting polymeric structures, and biologically active conjugates thereof, are provided. The polymeric structure includes a linear or branched water-soluble and non-peptidic polymer backbone, such as a PEG backbone, having at least two termini, a first terminus being covalently bonded to a hydroxyapatite-targeting moiety, such as a bisphosphonate, and a second terminus covalently bonded to a chemically reactive group, wherein said chemically reactive group is protected or unprotected. Methods of preparing and using hydroxyapatite-targeting polymeric structures, and biologically active conjugates thereof, are also provided.","[444, 885, 628, 127, 1498]","[0.6595054864883423, 0.6512267589569092, 0.6256051659584045, 0.6016470789909363, 0.592211127281189]","[97, 95, 95, 95, 95]",97,"[0.5085149, 0.6570949, 0.6570949, 0.6570949, 0.6570949]",0.5085149,0.6570949,0.6570949,0.6570949,0.6570949,0.62737894,0.0044152043,0.066447005,0.5085149,0.6570949,0.6595054864883423,0.6512267589569092,0.6256051659584045,0.6016470789909363,0.592211127281189,0.6260391235351562,0.0008734769785593,0.0295546439423552
8357373,,,0.0,,OR0000723,YALE UNIVERSITY,1,YALE UNIVERSITY,d2b9f510-bba7-4052-be1b-3f7010d23053,d2b9f510-bba7-4052-be1b-3f7010d23053,0.0,,,,,0.0,0.0,1.0,1.0,A  C,2013.0,The invention relates to the use of the type III secretion system of bacteria to stimulate immune responses against tumor antigen(s) for treating antigen-loss variant tumors. Methods are provided for stimulating and/or increasing an immune response against tumor antigens. The invention also relates to the preparation of antigen presenting cells from peripheral blood mononuclear cells using bacteria having a type III secretion system.,"[220, 527, 2214, 897, 1931]","[0.6557371616363525, 0.6385544538497925, 0.6149139404296875, 0.6096028089523315, 0.5868611335754395]","[64, 132, 2, 51, 51]",64,"[0.6105741, 0.5613896, 0.599983, 0.58282053, 0.58282053]",0.6105741,0.5613896,0.599983,0.58282053,0.58282053,0.58751756,0.00035344623,0.018800166,0.5613896,0.6105741,0.6557371616363525,0.6385544538497925,0.6149139404296875,0.6096028089523315,0.5868611335754395,0.6211338996887207,0.0007117844721264,0.0266792891982986
8298614,2003.0,10.0,1.0,10.0,OR0036425,APPLIED MICROSTRUCTURES INC,1,"APPLIED MICROSTRUCTURES, INC.",2778fbdb-652a-4bf9-a396-f4b180a320ab,2778fbdb-652a-4bf9-a396-f4b180a320ab,1.0,3611176,,,,0.0,0.0,0.0,1.0,C  B  Y,2012.0,"An improved vapor-phase deposition method and apparatus for the application of multilayered films/coatings on substrates is described. The method is used to deposit multilayered coatings where the thickness of an oxide-based layer in direct contact with a substrate is controlled as a function of the chemical composition of the substrate, whereby a subsequently deposited layer bonds better to the oxide-based layer. The improved method is used to deposit multilayered coatings where an oxide-based layer is deposited directly over a substrate and a SAM organic-based layer is directly deposited over the oxide-based layer. Typically a series of alternating layers of oxide-based layer and organic-based layer are applied.","[194, 45, 496, 352, 302]","[0.6608554124832153, 0.6254649758338928, 0.5776507258415222, 0.565099835395813, 0.5529752373695374]","[10, 19, 10, 10, 1]",10,"[0.56633306, 0.5312848, 0.56633306, 0.56633306, 0.41351026]",0.56633306,0.5312848,0.56633306,0.56633306,0.41351026,0.5287589,0.00438102,0.066189274,0.41351026,0.56633306,0.6608554124832153,0.6254649758338928,0.5776507258415222,0.565099835395813,0.5529752373695374,0.5964092373847961,0.0020540545467977,0.0453216785522965
10214617,,,0.0,,OR0086146,US POLYCO INC,0,ASPHALT SCIENCES LLC,14be99b0-6b4a-41b9-ba05-bb076826ebbf,1da2c676-50dc-4282-ac12-31b148719b7c,0.0,,,,,0.0,0.0,0.0,1.0,C,2019.0,A method for generating a dissolving rubber compound in asphalt is described. The method includes receiving an asphalt compound and heating the asphalt compound to approximately 320° F. to 420° F. The method then proceeds to add a tire rubber compound to the asphalt compound. The asphalt compound and the tire rubber compound are mixed for approximately 5 minutes to 240 minutes. The dissolved rubber compound is generated by heating a mixture of the asphalt compound and the tire rubber to approximately 525° F.-700° F. The dissolved rubber compound is then cooled.,"[99, 559, 22, 2572, 1140]","[0.6951802968978882, 0.6642398834228516, 0.6292275190353394, 0.6068713665008545, 0.5952731966972351]","[90, 96, 140, 90, 24]",90,"[0.51228696, 0.47317183, 0.4426499, 0.51228696, 0.43271464]",0.51228696,0.47317183,0.4426499,0.51228696,0.43271464,0.47462207,0.0014044609,0.037476137,0.43271464,0.51228696,0.6951802968978882,0.6642398834228516,0.6292275190353394,0.6068713665008545,0.5952731966972351,0.6381584525108337,0.0017073800664142,0.0413204557866232
6998433,1953.0,9.0,0.0,,OR0002302,REHRIG PACIFIC COMPANY,1,REHIG PACIFIC COMPANY,fc3351bc-7dde-4b3a-a0ce-e4007931b644,acd22cea-13ff-4a62-ab9c-e40fb0e99b22,1.0,0281101,,,,0.0,0.0,0.0,1.0,C,2006.0,"Polyolefin-based pallets capable of passing standard pallet flammability tests are prepared by molding the pallet or one or more subassemblies thereof, of a polyolefin molding resin containing a flame retardant package containing magnesium hydroxide, and optionally alumina trihydrate, and zinc borate. The flame retardants may be supplied as a master batch at a concentration higher than that desired in the pallet or subassembly, in a polyolefin-compatible polymer, and result in pallets having a significantly lower heat release rate.","[75, 518, 962, 230, 1005]","[0.6390856504440308, 0.5498708486557007, 0.5252566933631897, 0.4954517185688019, 0.49082398414611816]","[150, 159, 24, 24, 88]",150,"[0.52882326, 0.47026727, 0.48749664, 0.48749664, 0.49226674]",0.52882326,0.47026727,0.48749664,0.48749664,0.49226674,0.4932701,0.0004652074,0.021568667,0.47026727,0.52882326,0.6390856504440308,0.5498708486557007,0.5252566933631897,0.4954517185688019,0.4908239841461181,0.5400977790355682,0.0036338867444307,0.0602817281141701
8759036,1991.0,10.0,1.0,10.0,OR0006986,AFFYMETRIX INC,1,"AFFYMETRIX, INC.",2be1586e-9e65-46fe-acf0-92ae00d4977a,2be1586e-9e65-46fe-acf0-92ae00d4977a,1.0,C1522805,62990.0,00826T108,1996.0,1.0,0.0,0.0,1.0,C,2014.0,"Compositions, methods and kits are disclosed for synthesizing and amplifying pools of probes using precursor oligonucleotides. In some aspects the precursor is amplified and nicking enzymes are used to separate the full length probes from the amplification products. The methods enable the preparation of single stranded DNA probes of defined sequence and length that are suitable for use in target detection assays.","[2354, 65, 1678, 936, 1753]","[0.7295758128166199, 0.7263386845588684, 0.720594584941864, 0.7138851881027222, 0.6973704099655151]","[118, 118, 118, 118, 69]",118,"[0.7451508, 0.7451508, 0.7451508, 0.7451508, 0.6666055]",0.7451508,0.7451508,0.7451508,0.7451508,0.6666055,0.72944176,0.0012338739,0.03512654,0.6666055,0.7451508,0.7295758128166199,0.7263386845588684,0.720594584941864,0.7138851881027222,0.6973704099655151,0.7175529360771179,0.0001629443261858,0.0127649647937573
9556506,1938.0,10.0,0.0,,OR0003057,KENNAMETAL INC,1,KENNAMETAL INC.,f6944d4b-da43-40f0-a60c-11a5c0e5d2ac,f6944d4b-da43-40f0-a60c-11a5c0e5d2ac,0.0,,6386.0,489170100,1950.0,1.0,0.0,0.0,1.0,C  Y,2017.0,"A multilayer, wear- and corrosion-resistant coating on a metal substrate comprising a first metal coating layer comprising a composite carbide material; a second metal coating layer over the first metal coating layer comprising at least about 50 wt % of a metal selected from the group consisting of Co, Ni, and Fe; and a surface metal coating layer comprising a cemented carbide material having a third-layer carbide material and a third-layer Co-based or Ni-based binder material.","[184, 70, 1384, 1764, 209]","[0.6705474853515625, 0.6559969782829285, 0.6434761881828308, 0.6359686851501465, 0.6248461008071899]","[19, 19, 19, 19, 19]",19,"[0.6908154, 0.6908154, 0.6908154, 0.6908154, 0.6908154]",0.6908154,0.6908154,0.6908154,0.6908154,0.6908154,0.6908154,0.0,0.0,0.6908154,0.6908154,0.6705474853515625,0.6559969782829285,0.6434761881828308,0.6359686851501465,0.6248461008071899,0.6461670875549317,0.000314215843846,0.0177261344868558
6380348,1850.0,8.0,0.0,,OR0011671,ATOFINA CHEMICALS INC,1,"ATOFINA CHEMICALS, INC.",b6035586-5749-481d-bdfe-d14414ec70f1,b6035586-5749-481d-bdfe-d14414ec70f1,1.0,274161,,,,0.0,0.0,0.0,1.0,C,2002.0,"This invention relates to a method for manufacturing polyesters, in particular, to using a lithium titanyl oxalate as the catalyst for such reaction to provide fast reactions with excellent color properties for the resulting polyester. The present invention provides an improved method of producing polyester by the polycondensation of polyester forming reactants wherein the improvement comprises utilizing, as the polycondensation catalyst, lithium titanyl oxalate. The improved process produces a polyester of improved color versus other titanyl oxalate catalysts and a novel polyester without the presence of antimony.","[114, 560, 781, 151, 690]","[0.6512110233306885, 0.5850971937179565, 0.5845815539360046, 0.5587173700332642, 0.5507572889328003]","[150, 150, 150, 150, 150]",150,"[0.6200104, 0.6200104, 0.6200104, 0.6200104, 0.6200104]",0.6200104,0.6200104,0.6200104,0.6200104,0.6200104,0.6200104,0.0,0.0,0.6200104,0.6200104,0.6512110233306885,0.5850971937179565,0.5845815539360046,0.5587173700332642,0.5507572889328003,0.5860728859901428,0.0015604171579212,0.0395021158663846
10934299,,,1.0,10.0,OR0002602,FORMA THERAPEUTICS INC,0,"VALO EARLY DISCOVERY, INC.",9cba663a-aa8a-4e60-928d-89a994cfc28e,,0.0,4365107,,,2020.0,0.0,0.0,0.0,1.0,C  A  Y,2021.0,"The invention relates to inhibitors of USP7 inhibitors useful in the treatment of cancers, neurodegenerative diseases, immunological disorders, inflammatory disorders, cardiovascular diseases, ischemic diseases, viral infections and diseases, and bacterial infections and diseases, having the Formula: where m, n, X1, X2, R1-R5, R5′ and R6 are described herein. ","[2167, 893, 2430, 93, 51]","[0.9250946044921875, 0.6992881298065186, 0.6955917477607727, 0.6642706990242004, 0.6564872860908508]","[169, 50, 50, 129, 50]",169,"[0.7096691, 0.70063615, 0.70063615, 0.6124469, 0.70063615]",0.7096691,0.70063615,0.70063615,0.6124469,0.70063615,0.68480486,0.0016514484,0.04063802,0.6124469,0.7096691,0.9250946044921876,0.6992881298065186,0.6955917477607727,0.6642706990242004,0.6564872860908508,0.728146493434906,0.012474083543756,0.1116874368214975
9359520,1806.0,10.0,0.0,,OR0001768,VALSPAR SOURCING INC,1,"VALSPAR SOURCING, INC.",2bbc04e0-47f1-43b5-81ee-0bab66deaf67,2bbc04e0-47f1-43b5-81ee-0bab66deaf67,1.0,bd1dceda-9fd4-e011-a886-001ec94ffe7f,11096.0,920355104,1960.0,1.0,0.0,0.0,1.0,C  Y,2016.0,"This invention relates to coating compositions that include water; a latex polymer and a silane coupling agent. The latex polymer preferably comprises acetoacetoxy functionality, or is a multistage latex, or is an acetoacetoxy functional multistage latex. The silane coupling agent is preferably a functionalized silane coupling agent (more preferably an epoxy-functional silane coupling agent). The compositions may be used to coat a variety of substrates, including wood, cement and fiber cement. Articles having the coating applied thereto are also provided.","[6, 579, 5, 307, 486]","[0.7650501728057861, 0.7383197546005249, 0.684066653251648, 0.6750697493553162, 0.6735613942146301]","[19, 94, 77, 49, 120]",19,"[0.65683633, 0.68021536, 0.65200156, 0.7062894, 0.67241526]",0.65683633,0.68021536,0.65200156,0.7062894,0.67241526,0.67355156,0.0004653164,0.021571195,0.65200156,0.7062894,0.7650501728057861,0.7383197546005249,0.684066653251648,0.6750697493553162,0.6735613942146301,0.7072135448455811,0.0017535353100488,0.0418752350446992
9403716,1851.0,10.0,0.0,,OR0000126,CORNING INCORPORATED,1,CORNING INCORPORATED,9f2deb42-c4bf-4717-88fe-72bfa031f8d8,9f2deb42-c4bf-4717-88fe-72bfa031f8d8,0.0,,3532.0,219350105,1950.0,1.0,0.0,0.0,1.0,C  Y,2016.0,"Disclosed herein are one or more of formable and/or color-tunable, crystallizable glasses; formed and/or color-tuned glass-ceramics; IXable, formed and/or color-tuned glass-ceramics; IX, formed and/or color-tuned glass-ceramics; a machine or equipment including a formed and/or color-tuned glass-ceramic; a machine or equipment including an IXable, formed and/or color-tuned glass-ceramics; a machine or equipment including an IX, formed and/or color-tuned glass-ceramics; one or more processes for making formable, crystallizable glasses crystallizable; one or more processes for making formable and/or color-tunable, crystallizable glasses; one or more processes for making formed and/or color-tuned glass-ceramics; one or more processes for making IXable, formed and/or color-tuned glass-ceramics; one or more processes for making IX, formed and/or color-tuned glass-ceramics; and one or more processes for using any one of formable and/or color-tunable, crystallizable glasses; formed and/or color-tuned glass-ceramics; IXable, formed and/or color-tuned glass-ceramics; and/or IX, formed and/or color-tuned glass-ceramics.","[571, 2511, 2188, 664, 751]","[0.5196542739868164, 0.5059933066368103, 0.4711233079433441, 0.45781293511390686, 0.4393106698989868]","[71, 71, 71, 28, 28]",71,"[0.4677565, 0.4677565, 0.4677565, 0.49040782, 0.49040782]",0.4677565,0.4677565,0.4677565,0.49040782,0.49040782,0.47681704,0.00015392462,0.012406636,0.4677565,0.49040782,0.5196542739868164,0.5059933066368103,0.4711233079433441,0.4578129351139068,0.4393106698989868,0.4787788987159729,0.0011168352719512,0.0334190854445671
